assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,player_id,source_file
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,5,0,1129358,0,2,2,0.0,0,-8442,76031,84473,47,True,0,355,Rico_Lewis_355_gw.csv
0,0,3,0,6.9,355,0.02,0.02,0.0,1.57,58,1,0,1.5,4.2,2024-09-28T11:30:00Z,80,0,0,0,0,0,0,0,False,15,0,0,0,0,6,0,1177465,1,1,1,4.0,2,42289,243739,201450,47,False,0,355,Rico_Lewis_355_gw.csv
1,0,12,0,15.8,355,0.04,0.14,0.1,2.6,69,2,0,5.6,26.8,2024-10-05T14:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,7,0,1335903,1,2,3,13.0,4,140997,203846,62849,47,True,0,355,Rico_Lewis_355_gw.csv
0,0,15,0,20.8,355,0.12,0.12,0.0,0.97,80,1,0,4.5,14.2,2024-10-20T13:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,8,0,1520461,1,2,1,10.0,2,174925,212666,37741,47,False,0,355,Rico_Lewis_355_gw.csv
0,0,26,1,5.9,355,0.05,0.05,0.0,0.21,89,0,0,1.4,5.6,2024-10-26T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,9,0,1597934,1,0,1,2.0,6,76003,118954,42951,48,True,0,355,Rico_Lewis_355_gw.csv
0,0,5,0,15.8,355,0.07,0.07,0.0,0.1,91,0,0,2.4,5.8,2024-11-02T15:00:00Z,17,0,0,0,0,0,0,0,False,3,0,0,0,0,10,0,1791811,0,1,2,2.0,1,177853,209167,31314,48,False,0,355,Rico_Lewis_355_gw.csv
0,0,5,0,4.8,355,0.02,0.02,0.0,2.29,102,2,0,1.4,7.4,2024-11-09T17:30:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,11,0,1637562,1,1,2,2.0,0,-139373,32511,171884,49,False,1,355,Rico_Lewis_355_gw.csv
0,0,-4,0,5.0,355,0.03,0.08,0.05,1.38,118,3,0,1.0,2.2,2024-11-23T17:30:00Z,73,0,0,0,0,0,0,0,False,18,0,0,0,0,12,0,1480454,1,4,0,3.0,0,-162154,24747,186901,48,True,1,355,Rico_Lewis_355_gw.csv
0,0,5,0,2.9,355,0.04,0.11,0.07,3.24,125,2,0,1.5,8.4,2024-12-01T16:00:00Z,78,0,0,0,0,0,0,0,False,12,0,0,0,0,13,0,1301824,1,0,2,4.0,1,-180309,7867,188176,48,False,0,355,Rico_Lewis_355_gw.csv
0,0,3,0,4.4,355,0.0,0.0,0.0,0.1,138,0,0,0.5,0.4,2024-12-04T19:30:00Z,16,0,0,0,0,0,0,0,False,16,0,0,0,0,14,0,1265551,0,0,3,0.0,1,-47160,28350,75510,47,True,0,355,Rico_Lewis_355_gw.csv
0,0,5,0,5.8,355,0.03,0.18,0.15,1.23,143,2,1,6.0,30.8,2024-12-07T15:00:00Z,83,0,0,0,0,0,0,0,False,7,0,0,0,1,15,0,1183202,1,2,2,23.0,4,-81676,22425,104101,47,False,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,16,0,850919,0,2,1,0.0,0,-332536,3341,335877,46,True,0,355,Rico_Lewis_355_gw.csv
0,0,8,0,16.0,355,0.06,0.06,0.0,1.67,161,2,0,2.8,10.4,2024-12-21T12:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,17,0,816998,1,1,2,2.0,0,-39996,17236,57232,46,False,1,355,Rico_Lewis_355_gw.csv
0,0,10,0,12.0,355,0.08,0.13,0.05,0.63,176,1,0,2.8,12.4,2024-12-26T12:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,18,0,800874,1,1,1,4.0,2,-19275,36861,56136,46,True,0,355,Rico_Lewis_355_gw.csv
0,0,28,1,12.7,355,0.02,0.02,0.0,1.3,187,0,0,2.5,12.0,2024-12-29T14:30:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,19,0,768746,1,2,0,0.0,6,-32831,17440,50271,46,False,0,355,Rico_Lewis_355_gw.csv
0,0,12,0,4.3,355,0.03,0.09,0.06,1.37,197,1,0,2.7,11.4,2025-01-04T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,20,0,779822,1,1,4,11.0,2,7158,50909,43751,46,True,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,21,0,762651,0,2,2,0.0,0,-18288,28840,47128,46,False,0,355,Rico_Lewis_355_gw.csv
0,0,9,0,2.0,355,0.01,0.01,0.0,0.02,215,0,0,0.4,2.2,2025-01-19T16:30:00Z,18,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,715123,0,6,0,0.0,1,-48360,8623,56983,46,False,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,619628,0,1,3,0.0,0,-95768,5130,100898,45,True,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,536899,0,1,5,0.0,0,-79911,2431,82342,44,False,0,355,Rico_Lewis_355_gw.csv
0,0,26,1,6.9,355,0.02,0.02,0.0,0.48,247,0,0,1.7,10.2,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,500826,1,0,4,0.0,6,-39828,3192,43020,44,True,0,355,Rico_Lewis_355_gw.csv
0,0,8,0,10.2,355,0.07,0.29,0.22,0.71,258,2,0,3.2,14.8,2025-02-23T16:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,492878,1,2,0,7.0,1,-10237,4288,14525,44,True,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,27,0,481259,0,1,0,0.0,0,-12065,3627,15692,44,False,0,355,Rico_Lewis_355_gw.csv
0,0,2,0,2.0,355,0.01,0.01,0.0,0.42,277,1,0,0.6,4.4,2025-03-08T12:30:00Z,29,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,471031,0,0,1,0.0,1,-10655,6194,16849,43,False,0,355,Rico_Lewis_355_gw.csv
0,0,9,0,3.0,355,0.02,0.02,0.0,2.04,288,2,0,2.3,18.0,2025-03-15T15:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,29,0,444666,1,2,2,2.0,1,-7860,5940,13800,43,True,0,355,Rico_Lewis_355_gw.csv
0,0,3,0,0.3,355,0.0,0.0,0.0,0.0,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,1,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,450302,0,0,2,0.0,1,-14150,18499,32649,43,True,0,355,Rico_Lewis_355_gw.csv
0,0,5,0,0.9,355,0.0,0.0,0.0,0.4,308,0,0,1.0,9.0,2025-04-06T15:30:00Z,16,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,433752,0,0,0,0.0,1,-16492,5732,22224,43,False,0,355,Rico_Lewis_355_gw.csv
0,0,10,0,5.8,355,0.02,0.02,0.0,1.82,316,2,0,1.3,7.2,2025-04-12T11:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,422519,1,2,5,0.0,1,-10901,5992,16893,43,True,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,33,0,465028,0,2,0,0.0,0,36693,49002,12309,43,False,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,33,0,465028,0,1,2,0.0,0,36693,49002,12309,43,True,0,355,Rico_Lewis_355_gw.csv
0,0,2,0,1.3,355,0.01,0.01,0.0,0.0,349,0,0,0.1,0.0,2025-05-02T19:00:00Z,7,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,418957,0,0,1,0.0,1,-6777,6288,13065,43,True,0,355,Rico_Lewis_355_gw.csv
0,0,22,1,11.4,355,0.06,0.06,0.0,0.1,358,0,0,2.4,4.8,2025-05-10T14:00:00Z,75,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,406682,1,0,0,8.0,6,-11844,6702,18546,43,False,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2025-05-20T19:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,37,0,406444,0,1,3,0.0,0,-961,3636,4597,43,True,0,355,Rico_Lewis_355_gw.csv
0,0,0,0,0.0,355,0.0,0.0,0.0,0.0,372,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,38,0,397509,0,2,0,0.0,0,-8072,2383,10455,43,False,0,355,Rico_Lewis_355_gw.csv
0,0,7,0,0.0,185,0.0,0.0,0.0,0.77,9,2,0,2.3,23.4,2024-08-18T15:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,1,3,226022,1,2,0,0.0,2,0,0,0,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,8,0,0.0,185,0.0,0.0,0.0,1.92,20,2,0,1.5,15.0,2024-08-25T13:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,2,2,312954,1,6,2,0.0,1,46930,65395,18465,45,False,0,185,Robert_Sánchez_185_gw.csv
0,0,16,0,0.0,185,0.0,0.0,0.0,0.44,23,1,0,1.6,16.4,2024-09-01T12:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,3,2,388986,1,1,1,0.0,2,60091,115665,55574,45,True,0,185,Robert_Sánchez_185_gw.csv
0,3,40,1,0.0,185,0.0,0.0,0.0,1.78,32,0,0,6.6,66.2,2024-09-14T19:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,1,0,4,7,436336,1,1,0,0.0,15,37449,95910,58461,45,False,1,185,Robert_Sánchez_185_gw.csv
0,2,39,1,0.0,185,0.0,0.0,0.0,0.85,50,0,0,5.2,52.2,2024-09-21T11:30:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,5,7,689266,1,3,0,0.0,10,230271,250476,20205,46,False,0,185,Robert_Sánchez_185_gw.csv
0,0,7,0,0.0,185,0.0,0.0,0.0,1.11,54,2,0,1.7,16.8,2024-09-28T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,6,4,1135966,1,2,4,0.0,2,419211,491217,72006,47,True,0,185,Robert_Sánchez_185_gw.csv
0,0,21,0,0.0,185,0.0,0.0,0.0,0.85,65,1,0,5.6,56.4,2024-10-06T13:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,7,8,1272266,1,1,1,0.0,4,127223,181778,54555,47,True,0,185,Robert_Sánchez_185_gw.csv
0,0,13,0,0.0,185,0.01,0.01,0.0,1.94,74,2,0,2.7,26.8,2024-10-20T15:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,8,3,1249875,1,1,2,0.0,2,-23545,73581,97126,47,False,0,185,Robert_Sánchez_185_gw.csv
0,0,3,0,0.0,185,0.0,0.0,0.0,1.92,85,1,0,1.3,12.8,2024-10-27T14:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,9,1,1263321,1,1,2,0.0,1,6631,44752,38121,47,True,1,185,Robert_Sánchez_185_gw.csv
0,0,8,0,0.0,185,0.0,0.0,0.0,1.98,95,1,0,1.9,19.4,2024-11-03T16:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,10,3,1238532,1,1,1,0.0,3,-27503,30616,58119,47,False,0,185,Robert_Sánchez_185_gw.csv
0,0,9,0,0.0,185,0.0,0.0,0.0,0.99,103,1,0,2.1,20.6,2024-11-10T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,11,2,1213315,1,1,1,0.0,2,-26372,23607,49979,47,True,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,1.11,117,1,0,0.2,2.0,2024-11-23T12:30:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,12,0,1285864,1,2,1,0.0,1,58371,97163,38792,47,False,1,185,Robert_Sánchez_185_gw.csv
0,0,28,1,0.0,185,0.0,0.0,0.0,1.15,123,0,0,2.7,27.0,2024-12-01T13:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,13,3,1262318,1,0,3,0.0,7,-20570,25485,46055,47,True,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,14,0,1440486,0,5,1,0.0,0,155552,173758,18206,48,False,0,185,Robert_Sánchez_185_gw.csv
0,0,-5,0,0.0,185,0.0,0.0,0.0,2.9,149,3,0,1.6,15.8,2024-12-08T16:30:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,15,2,1370169,1,4,3,0.0,0,-53134,29671,82805,48,False,1,185,Robert_Sánchez_185_gw.csv
0,0,13,0,0.0,185,0.0,0.0,0.0,1.61,154,1,0,2.4,24.0,2024-12-15T19:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,16,3,1395968,1,1,2,0.0,3,11544,79127,67583,48,True,0,185,Robert_Sánchez_185_gw.csv
0,2,29,1,0.0,185,0.0,0.0,0.0,1.03,164,0,0,2.4,24.2,2024-12-22T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,17,4,1460720,1,0,0,0.0,9,56958,94070,37112,48,False,0,185,Robert_Sánchez_185_gw.csv
0,0,11,0,0.0,185,0.0,0.0,0.0,1.78,174,2,0,4.0,40.0,2024-12-26T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,18,5,1535715,1,2,1,0.0,2,68299,99260,30961,48,True,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,19,0,1572416,0,0,2,0.0,0,33579,77742,44163,48,False,0,185,Robert_Sánchez_185_gw.csv
0,0,19,0,0.0,185,0.0,0.0,0.0,1.08,194,1,0,4.5,45.4,2025-01-04T15:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,20,5,1469741,1,1,1,0.0,3,-100037,39218,139255,48,False,0,185,Robert_Sánchez_185_gw.csv
0,0,3,0,0.0,185,0.0,0.0,0.0,1.18,208,2,0,1.0,10.2,2025-01-14T19:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,21,1,1473189,1,2,2,0.0,1,-7137,56855,63992,48,True,0,185,Robert_Sánchez_185_gw.csv
0,0,9,0,0.0,185,0.0,0.0,0.0,0.86,213,1,0,2.0,19.6,2025-01-20T20:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,22,3,1401687,1,1,3,0.0,2,-71992,16271,88263,48,True,1,185,Robert_Sánchez_185_gw.csv
0,0,-3,0,0.0,185,0.0,0.0,0.0,2.5,227,3,0,2.0,20.4,2025-01-25T17:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,23,3,1249671,1,1,3,0.0,2,-152439,7253,159692,48,False,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2025-02-03T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,1163027,0,1,2,0.0,0,-84717,19572,104289,47,True,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,1031496,0,0,3,0.0,0,-134498,7050,141548,47,False,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,939102,0,1,2,0.0,0,-99102,3792,102894,46,False,0,185,Robert_Sánchez_185_gw.csv
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2025-02-25T20:15:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,27,0,876390,0,0,4,0.0,0,-65278,19189,84467,46,True,0,185,Robert_Sánchez_185_gw.csv
0,2,28,1,0.0,185,0.0,0.0,0.0,0.1,273,0,0,1.8,17.6,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,28,3,793686,1,0,1,0.0,9,-82586,5719,88305,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,12,0,10.0,185,0.0,0.0,0.0,0.71,281,1,0,4.3,32.8,2025-03-16T13:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,29,4,737476,1,0,1,0.0,3,-20418,4211,24629,45,False,0,185,Robert_Sánchez_185_gw.csv
0,0,25,1,0.0,185,0.0,0.0,0.0,0.79,296,0,0,2.0,20.2,2025-04-03T19:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,30,2,745655,1,0,1,0.0,6,-30377,15325,45702,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,26,1,0.0,185,0.01,0.01,0.0,1.18,302,0,0,2.2,22.4,2025-04-06T13:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,31,2,743876,1,0,0,0.0,6,-2987,23165,26152,45,False,0,185,Robert_Sánchez_185_gw.csv
0,0,4,0,0.0,185,0.0,0.0,0.0,1.07,314,2,0,1.2,11.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,32,2,780848,1,2,2,0.0,1,31264,45918,14654,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,9,0,0.0,185,0.0,0.0,0.0,0.25,325,1,0,0.5,4.6,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,741825,1,2,1,0.0,2,-23325,7306,30631,45,False,0,185,Robert_Sánchez_185_gw.csv
0,2,29,1,10.0,185,0.0,0.0,0.0,0.44,334,0,0,3.1,20.8,2025-04-26T11:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,34,3,896155,1,0,1,0.0,9,14925,30573,15648,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,6,0,0.0,185,0.0,0.0,0.0,1.05,345,1,0,1.1,10.6,2025-05-04T15:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,35,1,733284,1,1,3,0.0,2,-33369,3325,36694,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,10,0,0.0,185,0.0,0.0,0.0,1.57,356,2,0,3.8,37.6,2025-05-11T11:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,36,4,715285,1,0,2,0.0,2,-17629,4863,22492,45,False,0,185,Robert_Sánchez_185_gw.csv
0,0,22,1,0.0,185,0.0,0.0,0.0,0.29,365,0,0,1.0,10.2,2025-05-16T19:15:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,37,1,716644,1,0,1,0.0,6,-1398,7779,9177,45,True,0,185,Robert_Sánchez_185_gw.csv
0,0,24,1,0.0,185,0.0,0.0,0.0,1.35,377,0,0,1.2,12.4,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,38,2,708309,1,1,0,0.0,6,-6755,7693,14448,45,False,0,185,Robert_Sánchez_185_gw.csv
0,0,15,0,4.8,480,0.04,0.31,0.27,0.9,10,1,0,4.4,9.8,2024-08-19T19:00:00Z,77,0,0,0,0,0,0,0,False,11,0,0,0,0,1,0,21555,1,1,1,29.0,1,0,0,0,50,False,1,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,18581,0,0,4,0.0,0,-5757,2176,7933,50,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,-1,0,2.0,480,0.02,0.02,0.0,0.0,28,0,0,0.1,0.0,2024-09-01T12:30:00Z,8,0,0,0,0,0,0,0,False,15,0,0,0,0,3,0,13787,0,1,2,0.0,0,-5138,427,5565,50,False,1,480,Rodrigo_Bentancur_480_gw.csv
0,0,10,0,7.2,480,0.04,0.04,0.0,0.73,39,1,0,1.3,5.8,2024-09-15T13:00:00Z,67,0,0,0,0,0,0,0,False,1,0,0,0,0,4,0,14946,1,1,0,0.0,1,-206,2038,2244,50,True,1,480,Rodrigo_Bentancur_480_gw.csv
0,0,16,0,3.6,480,0.02,0.1,0.08,0.74,49,1,0,1.6,8.2,2024-09-21T14:00:00Z,62,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,16182,1,1,3,4.0,2,628,1916,1288,50,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,17,1,27.1,480,0.04,0.04,0.0,0.96,57,0,0,4.3,13.4,2024-09-29T15:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,6,0,16840,1,3,0,2.0,3,115,1820,1705,50,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,12,0,2.1,480,0.01,0.01,0.0,1.8,64,3,0,1.0,7.6,2024-10-06T15:30:00Z,78,0,0,0,0,0,0,0,False,5,0,0,0,0,7,0,19403,1,2,3,0.0,2,1834,3514,1680,50,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,3,0,1.2,480,0.01,0.01,0.0,0.0,79,0,0,0.4,3.0,2024-10-19T11:30:00Z,9,0,0,0,0,0,0,0,False,19,0,0,0,0,8,0,20330,0,1,4,0.0,1,368,2206,1838,50,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,3,0,1.3,480,0.01,0.05,0.04,0.0,86,0,0,0.5,1.4,2024-10-27T14:00:00Z,3,0,0,0,0,0,0,0,False,7,0,0,0,0,9,0,19871,0,0,1,2.0,1,-636,880,1516,50,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,4,0,3.7,480,0.02,0.09,0.07,1.39,99,1,0,0.9,2.6,2024-11-03T14:00:00Z,55,0,0,0,0,0,0,0,False,2,0,0,0,0,10,0,19626,1,1,4,3.0,1,-599,1134,1733,50,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,1,27,0,3.6,480,0.04,0.3,0.26,1.72,108,2,1,7.5,48.4,2024-11-10T14:00:00Z,83,0,0,0,0,0,0,0,False,10,0,0,0,0,11,0,19866,1,2,1,23.0,7,-86,1390,1476,50,True,1,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,18077,0,4,0,0.0,0,-2053,1238,3291,50,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,15924,0,1,1,0.0,0,-2203,37,2240,50,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,14,0,14804,0,0,1,0.0,0,-1167,22,1189,50,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,14016,0,4,3,0.0,0,-801,18,819,50,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,16,0,13339,0,5,0,0.0,0,-702,20,722,49,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,12921,0,6,3,0.0,0,-428,18,446,49,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,11,0,13.5,480,0.03,0.03,0.0,0.8,178,1,0,1.9,5.0,2024-12-26T15:00:00Z,63,0,0,0,0,0,0,0,False,16,0,0,0,0,18,0,13018,1,0,1,0.0,2,6,319,313,49,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,22,0,5.8,480,0.18,0.28,0.1,0.72,189,2,1,7.3,44.2,2024-12-29T15:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,19,0,13412,1,2,2,23.0,6,266,519,253,49,True,1,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2025-01-04T12:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,13142,0,2,1,0.0,0,-274,577,851,49,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,13009,0,1,2,0.0,0,-229,395,624,49,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,12665,0,2,3,0.0,0,-350,14,364,49,False,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,11,0,3.7,480,0.02,0.07,0.05,1.56,229,2,0,2.6,16.2,2025-01-26T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,12895,1,2,1,6.0,2,160,443,283,49,True,0,480,Rodrigo_Bentancur_480_gw.csv
0,0,25,1,38.8,480,0.19,0.19,0.0,2.06,233,0,0,6.8,28.8,2025-02-02T14:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,13329,1,2,0,0.0,3,292,574,282,49,False,0,480,Rodrigo_Bentancur_480_gw.csv
